,head,variable,value,prob,tail
9899,Course1_W4-S2-L4_Parameter_Estimation_in_Lexicalized_PCFGs_Part_1_5-28,concept_vocab_index,vi653,0.01,backward chaining
9900,Course1_W3-S1-L3_Introduction_to_the_Parsing_Problem_Part_2_4-20,concept_vocab_index,vi192,0.09,anchor texts
9901,Course3_W5-S1-L6_-_Lexicalized_Parsing_-_12_slides_09-06,concept_vocab_index,vi129,0.02,challenges in mt
9902,Course1_W8-S1-L3_Independence_Assumptions_in_Log-linear_Taggers_8-32,concept_vocab_index,vi173,0.01,dotproduct attention
9903,Course1_W5-S2-L7_The_EM_Algorithm_for_IBM_Model_2_Part_3_9-28,concept_vocab_index,vi751,0.0,logical connectives
9904,Course2_W6-S1-L2_Grammar_Transforms_12-05,concept_vocab_index,vi2069,0.07,treating low zero
9905,Course1_W3-S2-L2_Basics_of_PCFGs_Part_1_9-43,concept_vocab_index,vi2014,0.02,gpt-3.5 architecture 
9906,Course3_W8-S1-L2_-_Evaluation_of_QA__System_Architecture_-_21_slides_21-59,concept_vocab_index,vi2014,0.02,gpt-3.5 architecture 
9907,Course2_W6-S1-L4_CKY_Example_21-52,concept_vocab_index,vi1740,0.12,tap phonetic
9908,Course3_W5-S1-L4_-_Prepositional_phrase_attachment_3-3_-_18_slides_12-53,concept_vocab_index,vi318,0.04,similar
9909,Course1_W2-S1-L1_The_Tagging_Problem_10-01,concept_vocab_index,vi903,0.21,probability statistics
9910,Course1_W8-S1-L2_Recap_of_the_Tagging_Problem_3-15,concept_vocab_index,vi1407,0.04,teacher forcing
9911,Course1_W10-S1-L6_GLMs_for_Tagging_Part_4_6-00,concept_vocab_index,vi1416,0.07,consortium
9912,Course3_W5-S1-L3_-_Prepositional_phrase_attachment_2-3_-_20_slides_17-22,concept_vocab_index,vi318,0.04,similar
9913,Course2_W2-S1-L4_Generalization_and_Zeros_5-15,concept_vocab_index,vi598,0.04,exponential problem in parsing
9914,Course1_W3-S2-L2_Basics_of_PCFGs_Part_1_9-43,concept_vocab_index,vi892,0.06,rejection
9915,Course2_W6-S2-L1_Lexicalization_of_PCFGs_7-03,concept_vocab_index,vi1840,0.05,lexicalized parsing
9916,Course2_W3-S1-L6_Multinomial_Naive_Bayes-_A_Worked_Example_8-58,concept_vocab_index,vi1566,0.04,interpolation smoothing
9917,Course1_W3-S1-L10_Examples_of_Ambiguity_5-56,concept_vocab_index,vi1840,0.02,lexicalized parsing
9918,Course1_W9-S1-L4_The_Brown_Clustering_Algorithm_Part_2_8-30,concept_vocab_index,vi378,0.04,ppmi
9919,Course3_W12-S1-L2_-_Coherence_-_19_slides_16-39,concept_vocab_index,vi288,0.01,backoff estimate
9920,Course3_W5-S1-L6_-_Lexicalized_Parsing_-_12_slides_09-06,concept_vocab_index,vi767,0.03,false negatives
9921,Course2_W5-S3-L2_Empirical-Data-Driven_Approach_to_Parsing_7-11,concept_vocab_index,vi798,0.03,link grammar
9922,Course3_W3-S1-L3_-_The_Vector_Space_Model_-_15_slides_09-53,concept_vocab_index,vi1789,0.02,extended
9923,Course1_W9-S2-L3_Motivation_for_GLMs_6-34,concept_vocab_index,vi675,0.1,language model
9924,Course2_W3-S1-L9_Practical_Issues_in_Text_Classification_5-56,concept_vocab_index,vi1693,0.01,parts speech
9925,Course3_W4-S1-L5_-_The_Penn_Treebank_-_21_slides_17-55,concept_vocab_index,vi1925,0.09,trigram
9926,Course1_W8-S1-L3_Independence_Assumptions_in_Log-linear_Taggers_8-32,concept_vocab_index,vi1461,0.03,algorithm
9927,Course1_W2-S1-L3_Hidden_Markov_Models_HMMs-_Basic_Definitions_12-00,concept_vocab_index,vi688,0.01,first order logic
9928,Course1_W10-S1-L5_GLMs_for_Tagging_Part_3_7-06,concept_vocab_index,vi197,0.03,trec
9929,Course1_W5-S1-L5_Classical_Approaches_to_MT_Part_2_5-56,concept_vocab_index,vi226,0.03,validation data
9930,Course2_W8-S3-L1_Introduction_to_Summarization,concept_vocab_index,vi1842,0.08,terminal symbol
9931,Course1_W9-S2-L5_GLMs_for_Parse_Reranking_10-36,concept_vocab_index,vi1416,0.07,consortium
9932,Course1_W3-S1-L2_Introduction_to_the_Parsing_Problem_Part_1_10-37,concept_vocab_index,vi675,0.03,language model
9933,Course2_W6-S1-L2_Grammar_Transforms_12-05,concept_vocab_index,vi173,0.02,dotproduct attention
9935,Course2_W5-S1-L3_Conditional_Maxent_Models_for_Classification_4-11,concept_vocab_index,vi1295,0.11,russian
9936,Course2_W5-S1-L4_Smoothing-Regularization-Priors_for_Maxent_Models_29-24,concept_vocab_index,vi282,0.02,fusion language
9937,Course3_W11-S1-L5_-_First_Order_Logic_-_16_slides_07-37,concept_vocab_index,vi81,0.02,typed dependency structure
9938,Course2_W6-S3-L1_Dependency_Parsing_Introduction_10-25,concept_vocab_index,vi4,0.05,ocr 
9939,Course3_W10-S1-L3_-_Evaluation_of_IR_-_14_slides_11-15,concept_vocab_index,vi831,0.13,propbank
9940,Course2_W6-S2-L5_Latent_Variable_PCFGs_12-07,concept_vocab_index,vi1295,0.01,russian
9941,Course1_W3-S2-L4_The_CKY_Parsing_Algorithm_Part_1__7-31,concept_vocab_index,vi1945,0.02,praat
9942,Course3_W7-S1-L1_-_Noisy_Channel_Model_-_8_slides_08-33,concept_vocab_index,vi229,0.03,first order markov process
9943,Course1_W8-S1-L6_The_Viterbi_Algorithm_for_Log-linear_Taggers_9-37,concept_vocab_index,vi1947,0.02,project
9945,Course2_W8-S1-L5_Word_Similarity-_Distributional_Similarity_II_8-15,concept_vocab_index,vi1770,0.03,noisy channel methods
9946,Course3_W6-S1-L5_-_Language_Modeling_2-3_-_13_slides_10-56,concept_vocab_index,vi1212,0.01,amount partofspeech
9947,Course2_W4-S1-L6_Maximizing_the_Likelihood_10-29,concept_vocab_index,vi1200,0.06,switchboard corpus
9948,Course3_W3-S1-L3_-_The_Vector_Space_Model_-_15_slides_09-53,concept_vocab_index,vi1200,0.24,switchboard corpus
9949,Course2_W7-S2-L4_Inverse_Document_Frequency_Weighting_10-16,concept_vocab_index,vi173,0.05,dotproduct attention
9950,Course3_W12-S1-L3_-_Dialogue_Systems_-_18_slides_09-22,concept_vocab_index,vi1880,0.07,adequacy
9951,Course1_W1-S2-L2_Introduction_to_the_Language_Modeling_Problem_Part_2_7-12,concept_vocab_index,vi2039,0.03,multilayer perceptrons
9952,Course3_W1-S1-L6_-_Background_-_11_slides_16-55,concept_vocab_index,vi1073,0.03,itg inversion transduction grammar
9953,Course3_W1-S1-L5_-_Why_is_NLP_hard_-_18_slides_25-56,concept_vocab_index,vi1821,0.08,crowdsourcing
9954,Course3_W2-S1-L7_-_Preprocessing_-_9_slides_11-48,concept_vocab_index,vi450,0.02,application
9955,Course1_W8-S2-L4_Representing_Trees_as_Decision_Sequences_Part_2_10-20,concept_vocab_index,vi175,0.02,grammar lfg
9956,Course3_W12-S1-L3_-_Dialogue_Systems_-_18_slides_09-22,concept_vocab_index,vi1945,0.03,praat
9957,Course1_W8-S2-L5_Features_and_Beam_Search_12-10,concept_vocab_index,vi911,1.0,dimension
9958,Course2_W5-S1-L4_Smoothing-Regularization-Priors_for_Maxent_Models_29-24,concept_vocab_index,vi1740,0.02,tap phonetic
9959,Course1_W1-S1-L2_Introduction_Part_2_10-28,concept_vocab_index,vi955,0.23,synonyms
9960,Course2_W2-S1-L1_Introduction_to_N-grams_8-41,concept_vocab_index,vi1468,0.02,connotation frame
9961,Course3_W4-S1-L4_-_Earley_Parser_-_20_slides_16-34,concept_vocab_index,vi892,0.03,rejection
9962,Course2_W2-S1-L3_Evaluation_and_Perplexity_11-09,concept_vocab_index,vi173,0.05,dotproduct attention
9963,Course1_W2-S1-L4_Parameter_Estimation_in_HMMs_13-16,concept_vocab_index,vi175,0.02,grammar lfg
9964,Course2_W8-S1-L4_Word_Similarity-_Distributional_Similarity_I_13-14,concept_vocab_index,vi361,0.04,hypernym
9965,Course2_W1-S3-L5_Minimum_Edit_Distance_in_Computational_Biology_9-29,concept_vocab_index,vi318,0.06,similar
9966,Course1_W5-S1-L3_Challenges_in_MT_8-06,concept_vocab_index,vi1556,0.03,origin term
9967,Course3_W7-S1-L4_-_Hidden_Markov_Models_2-2_-_9_slides_05-28,concept_vocab_index,vi599,0.04,referring expressions
9968,Course2_W6-S1-L1_CFGs_and_PCFGs_15-29,concept_vocab_index,vi751,1.0,logical connectives
9969,Course1_W9-S1-L2_Word_Cluster_Representations_8-36,concept_vocab_index,vi1880,0.03,adequacy
9970,Course3_W1-S1-L6_-_Background_-_11_slides_16-55,concept_vocab_index,vi871,0.03,grammar
9971,Course1_W5-S1-L3_Challenges_in_MT_8-06,concept_vocab_index,vi352,0.01,dependency parsing problem
9973,Course1_W7-S1-L3_Features_in_Log-Linear_Models_Part_1_13-56,concept_vocab_index,vi1945,0.01,praat
9974,Course3_W2-S1-L4_-_Morphological_Similarity-_Stemming_-_19_slides_15-05,concept_vocab_index,vi173,0.02,dotproduct attention
9975,Course2_W2-S2-L2_The_Noisy_Channel_Model_of_Spelling_19-30,concept_vocab_index,vi0,0.01,inflection 
9976,Course1_W4-S2-L2_Lexicalization_of_a_Treebank_10-44,concept_vocab_index,vi1566,0.03,interpolation smoothing
9977,Course3_W11-S1-L6_-_Knowledge_Representation_-_15_slides_12-18,concept_vocab_index,vi2014,0.19,gpt-3.5 architecture 
9978,Course2_W1-S3-L1_Defining_Minimum_Edit_Distance_7-04,concept_vocab_index,vi1018,0.02,knowledgebased
9980,Course2_W8-S1-L2_WordNet_and_Other_Online_Thesauri_6-23,concept_vocab_index,vi675,0.08,language model
9981,Course1_W1-S2-L5_Trigram_Language_Models_9-40,concept_vocab_index,vi751,0.04,logical connectives
9982,Course2_W1-S3-L1_Defining_Minimum_Edit_Distance_7-04,concept_vocab_index,vi516,0.01,trigram language models
9983,Course2_W2-S2-L2_The_Noisy_Channel_Model_of_Spelling_19-30,concept_vocab_index,vi435,0.07,relevance maxim 
9984,Course3_W10-S1-L1_-_Collocations_-_20_slides_11-54,concept_vocab_index,vi1756,0.03,representing and understanding meaning
9985,Course3_W12-S1-L7_-_Machine_Translation_Advanced_Methods_-_13_slides_09-36,concept_vocab_index,vi1842,0.03,terminal symbol
9986,Course3_W6-S1-L5_-_Language_Modeling_2-3_-_13_slides_10-56,concept_vocab_index,vi1132,0.02,argumentation mining
9988,Course3_W11-S1-L4_-_Representing_and_Understanding_Meaning_-_14_slides_09-22,concept_vocab_index,vi767,0.03,false negatives
9989,Course2_W8-S1-L5_Word_Similarity-_Distributional_Similarity_II_8-15,concept_vocab_index,vi2014,0.01,gpt-3.5 architecture 
9990,Course3_W1-S1-L7_-_Linguistics_-_23_slides_21-27,concept_vocab_index,vi1027,0.02,mean opinion score
9991,Course1_W3-S1-L4_Context-Free_Grammars_Part_1_12-11,concept_vocab_index,vi312,0.05,brown clustering algorithm
9992,Course3_W1-S1-L4_-_Administrative_-__9_slides_08-07,concept_vocab_index,vi179,1.0,lateral sound
9993,Course2_W2-S1-L4_Generalization_and_Zeros_5-15,concept_vocab_index,vi1330,0.07,agent thematic role
9994,Course2_W4-S1-L2_Making_features_from_text_for_discriminative_NLP_models_18-11,concept_vocab_index,vi758,1.0,role viterbi
9995,Course2_W2-S2-L3_Real-Word_Spelling_Correction_9-19,concept_vocab_index,vi1295,0.21,russian
9996,Course3_W6-S1-L1_-_Probabilities_-_17_slides_21-11,concept_vocab_index,vi1073,0.22,itg inversion transduction grammar
9997,Course2_W4-S1-L2_Making_features_from_text_for_discriminative_NLP_models_18-11,concept_vocab_index,vi1685,0.02,chain rule of probabilities 
9998,Course3_W2-S1-L5_-_Spelling_Similarity-_Edit_Distance_-_32_slides_21-23,concept_vocab_index,vi61,1.0,semantic role labeling 
9999,Course3_W12-S1-L7_-_Machine_Translation_Advanced_Methods_-_13_slides_09-36,concept_vocab_index,vi1840,0.06,lexicalized parsing
10000,Course2_W4-S1-L3_Feature-Based_Linear_Classifiers_13-34,concept_vocab_index,vi1454,0.06,contextual effects
10001,Course2_W4-S3-L1_What_is_Relation_Extraction_9-47,concept_vocab_index,vi1740,0.12,tap phonetic
10002,Course1_W8-S1-L3_Independence_Assumptions_in_Log-linear_Taggers_8-32,concept_vocab_index,vi1468,0.01,connotation frame
10003,Course1_W1-S3-L2_Linear_Interpolation_Part_2_11-35,concept_vocab_index,vi800,0.01,semantic analysis 
10004,Course3_W4-S1-L3_-_Classic_Parsing_Methods_-_61_slides_25-05,concept_vocab_index,vi497,0.02,modal verb
10005,Course1_W4-S2-L2_Lexicalization_of_a_Treebank_10-44,concept_vocab_index,vi175,0.01,grammar lfg
10006,Course1_W10-S2-L3_The_Dependency_Parsing_Problem_Part_2_13-53,concept_vocab_index,vi92,0.02,pipe
10007,Course3_W10-S1-L4_-_Text_Classification_-_26_slides_26-36,concept_vocab_index,vi675,0.05,language model
10008,Course2_W5-S2-L2_Some_Methods_and_Results_on_Sequence_Models_for_POS_Tagging_13-04,concept_vocab_index,vi1073,0.03,itg inversion transduction grammar
10009,Course1_W7-S1-L7_Parameter_Estimation_in_Log-linear_Models_Part_1_12-44,concept_vocab_index,vi2014,0.08,gpt-3.5 architecture 
10010,Course1_W1-S1-L2_Introduction_Part_2_10-28,concept_vocab_index,vi142,0.04,laplace
10011,Course3_W10-S1-L6_-_Information_Retrieval_Toolkits_-_8_slides_02-38,concept_vocab_index,vi0,0.09,inflection 
10012,Course2_W6-S1-L5_Constituency_Parser_Evaluation_9-45,concept_vocab_index,vi892,0.01,rejection
10014,Course2_W2-S1-L7_Good-Turing_Smoothing_15-35,concept_vocab_index,vi318,0.36,similar
10015,Course3_W5-S1-L1_-_Parsing_Introduction_and_recap-Parsing_noun_sequences_-_20_slides_15-19,concept_vocab_index,vi175,0.03,grammar lfg
10016,Course1_W7-S1-L4_Features_in_Log-Linear_Models_Part_2_10-13,concept_vocab_index,vi238,0.02,collocations
10017,Course3_W4-S1-L4_-_Earley_Parser_-_20_slides_16-34,concept_vocab_index,vi1313,0.14,conversational agents
10019,Course2_W3-S1-L9_Practical_Issues_in_Text_Classification_5-56,concept_vocab_index,vi1902,0.01,devset
10020,Course3_W4-S1-L4_-_Earley_Parser_-_20_slides_16-34,concept_vocab_index,vi1520,0.02,retrofitting
10021,Course2_W6-S2-L5_Latent_Variable_PCFGs_12-07,concept_vocab_index,vi1842,0.04,terminal symbol
10022,Course3_W5-S1-L6_-_Lexicalized_Parsing_-_12_slides_09-06,concept_vocab_index,vi1807,0.06,pitch extraction
10023,Course2_W8-S3-L1_Introduction_to_Summarization,concept_vocab_index,vi892,0.06,rejection
10024,Course1_W1-S3-L5_Summary_2-31,concept_vocab_index,vi675,0.06,language model
10026,Course1_W7-S1-L7_Parameter_Estimation_in_Log-linear_Models_Part_1_12-44,concept_vocab_index,vi175,0.02,grammar lfg
10028,Course1_W10-S1-L4_GLMs_for_Tagging_Part_2_7-35,concept_vocab_index,vi1840,0.08,lexicalized parsing
10029,Course1_W10-S2-L3_The_Dependency_Parsing_Problem_Part_2_13-53,concept_vocab_index,vi288,0.06,backoff estimate
10030,Course3_W7-S1-L2_-_Part_of_Speech_Tagging_-_15_slides_18-08,concept_vocab_index,vi892,0.02,rejection
10031,Course1_W9-S2-L6_Parameter_Estimation_with_the_Perceptron_Algorithm_6-11,concept_vocab_index,vi1520,0.04,retrofitting
10032,Course1_W10-S2-L2_The_Dependency_Parsing_Problem_Part_1_5-21,concept_vocab_index,vi92,0.03,pipe
10033,Course3_W2-S1-L7_-_Preprocessing_-_9_slides_11-48,concept_vocab_index,vi173,0.05,dotproduct attention
10034,Course3_W5-S1-L3_-_Prepositional_phrase_attachment_2-3_-_20_slides_17-22,concept_vocab_index,vi192,0.02,anchor texts
10035,Course3_W10-S1-L4_-_Text_Classification_-_26_slides_26-36,concept_vocab_index,vi1611,0.06,document conditioning
10036,Course1_W2-S1-L1_The_Tagging_Problem_10-01,concept_vocab_index,vi1046,0.02,text summarization
10037,Course2_W4-S2-L1_Introduction_to_Information_Extraction_9-18,concept_vocab_index,vi335,0.05,nonterminal symbols
10038,Course1_W1-S2-L5_Trigram_Language_Models_9-40,concept_vocab_index,vi598,0.07,exponential problem in parsing
10039,Course1_W3-S2-L3_Basics_of_PCFGs_Part_2_8-26,concept_vocab_index,vi1200,0.02,switchboard corpus
10040,Course2_W4-S1-L2_Making_features_from_text_for_discriminative_NLP_models_18-11,concept_vocab_index,vi1740,0.01,tap phonetic
10041,Course1_W2-S1-L8_Summary_1-50,concept_vocab_index,vi192,0.1,anchor texts
10042,Course1_W1-S1-L2_Introduction_Part_2_10-28,concept_vocab_index,vi1789,0.02,extended
10043,Course2_W5-S2-L1_An_Intro_to_Parts_of_Speech_and_POS_Tagging_13-19,concept_vocab_index,vi1840,0.04,lexicalized parsing
10044,Course3_W4-S1-L2_-_Parsing_-_22_slides_17-38,concept_vocab_index,vi1842,0.03,terminal symbol
10045,Course2_W3-S1-L4_Naive_Bayes-_Learning_5-22,concept_vocab_index,vi955,0.01,synonyms
10046,Course3_W4-S1-L1_-_Syntax_-_30_slides_31-02,concept_vocab_index,vi142,0.02,laplace
10047,Course3_W8-S1-L1_-_Question_Answering_-_21_slides_21-39,concept_vocab_index,vi675,0.3,language model
10049,Course3_W2-S1-L2_-_Morphology_and_the_Lexicon_-_20_slides_21-02,concept_vocab_index,vi1005,0.13,document frequency
10050,Course1_W1-S2-L3_Markov_Processes_Part_1_8-56,concept_vocab_index,vi1880,0.01,adequacy
10051,Course3_W6-S1-L7_-_Word_Sense_Disambiguation_-_15_slides_20-06,concept_vocab_index,vi192,0.01,anchor texts
10052,Course2_W6-S3-L3_Dependencies_Encode_Relational_Structure_7-20,concept_vocab_index,vi1454,0.03,contextual effects
10053,Course1_W6-S2-L1_Definition_of_the_Decoding_Problem_Part_1_9-12,concept_vocab_index,vi1295,0.01,russian
10054,Course2_W3-S1-L2_Naive_Bayes_3-19,concept_vocab_index,vi2014,0.02,gpt-3.5 architecture 
10055,Course1_W8-S1-L3_Independence_Assumptions_in_Log-linear_Taggers_8-32,concept_vocab_index,vi263,0.01,examples
10056,Course3_W2-S1-L7_-_Preprocessing_-_9_slides_11-48,concept_vocab_index,vi1282,0.02,gricean maxims
10057,Course3_W6-S1-L3_-_Language_Modeling_1-3_-_18_slides_19-21,concept_vocab_index,vi435,0.08,relevance maxim 
10058,Course3_W4-S1-L5_-_The_Penn_Treebank_-_21_slides_17-55,concept_vocab_index,vi1783,0.07,truthconditional semantics
10059,Course1_W6-S1-L4_Learning_Phrases_from_Alignments_Part_3_8-47,concept_vocab_index,vi378,0.03,ppmi
10060,Course3_W1-S1-L6_-_Background_-_11_slides_16-55,concept_vocab_index,vi2039,0.04,multilayer perceptrons
10061,Course1_W1-S2-L1_Introduction_to_the_Language_Modeling_Problem_Part_1_6-17,concept_vocab_index,vi1740,0.01,tap phonetic
10062,Course2_W4-S3-L1_What_is_Relation_Extraction_9-47,concept_vocab_index,vi1202,0.01,vocabulary 
10063,Course3_W12-S1-L6_-__Machine_Translation_Noisy_Channel_Methods_-_22_slides_11-53,concept_vocab_index,vi52,0.05,parameters 
10064,Course2_W6-S1-L1_CFGs_and_PCFGs_15-29,concept_vocab_index,vi688,0.02,first order logic
10065,Course3_W1-S1-L6_-_Background_-_11_slides_16-55,concept_vocab_index,vi605,0.26,harmonic mean
10066,Course1_W6-S1-L3_Learning_Phrases_from_Alignments_Part_2_7-01,concept_vocab_index,vi2039,0.01,multilayer perceptrons
10067,Course2_W4-S1-L4_Building_a_Maxent_Model-_The_Nuts_and_Bolts_8-04,concept_vocab_index,vi1926,0.01,observation likelihood
10068,Course2_W3-S1-L1_What_is_Text_Classification_8-12,concept_vocab_index,vi1151,1.0,named entity recognition 
10069,Course2_W8-S3-L4_Summarizing_Multiple_Documents,concept_vocab_index,vi1893,0.02,rnnt
10070,Course1_W3-S2-L5_The_CKY_Parsing_Algorithm_Part_2__13-22,concept_vocab_index,vi1926,0.02,observation likelihood
10072,Course3_W11-S1-L5_-_First_Order_Logic_-_16_slides_07-37,concept_vocab_index,vi1674,0.02,telephonebandwidth
10073,Course1_W3-S2-L2_Basics_of_PCFGs_Part_1_9-43,concept_vocab_index,vi192,0.03,anchor texts
10074,Course2_W4-S1-L6_Maximizing_the_Likelihood_10-29,concept_vocab_index,vi1926,0.06,observation likelihood
10075,Course3_W4-S1-L4_-_Earley_Parser_-_20_slides_16-34,concept_vocab_index,vi903,0.03,probability statistics
10076,Course3_W6-S1-L6_-_Language_Modeling_3-3_-_14_slides_15-06,concept_vocab_index,vi969,0.19,ab test
10077,Course1_W8-S1-L8_Summary_2-45,concept_vocab_index,vi1003,0.01,log odds ratio
10079,Course2_W4-S2-L3_Sequence_Models_for_Named_Entity_Recognition_15-05,concept_vocab_index,vi1945,0.02,praat
10080,Course1_W6-S2-L3_Definition_of_the_Decoding_Problem_Part_3_10-43,concept_vocab_index,vi2014,0.02,gpt-3.5 architecture 
10081,Course2_W5-S1-L2_Feature_Overlap-Feature_Interaction_12-51,concept_vocab_index,vi1200,0.01,switchboard corpus
10082,Course2_W4-S2-L3_Sequence_Models_for_Named_Entity_Recognition_15-05,concept_vocab_index,vi1073,0.03,itg inversion transduction grammar
10083,Course3_W10-S1-L1_-_Collocations_-_20_slides_11-54,concept_vocab_index,vi173,0.12,dotproduct attention
10084,Course3_W12-S1-L1_-_Discourse_Analysis_-_19_slides_14-56,concept_vocab_index,vi129,0.2,challenges in mt
10085,Course2_W8-S1-L2_WordNet_and_Other_Online_Thesauri_6-23,concept_vocab_index,vi1313,0.03,conversational agents
10086,Course1_W5-S2-L5_The_EM_Algorithm_for_IBM_Model_2_Part_1_5-09,concept_vocab_index,vi173,0.02,dotproduct attention
10087,Course3_W6-S1-L7_-_Word_Sense_Disambiguation_-_15_slides_20-06,concept_vocab_index,vi1282,0.01,gricean maxims
10088,Course1_W1-S2-L5_Trigram_Language_Models_9-40,concept_vocab_index,vi1060,0.02,jay john
10089,Course1_W7-S1-L5_Definition_of_Log-linear_Models_Part_1_11-50,concept_vocab_index,vi892,0.03,rejection
10090,Course2_W4-S1-L4_Building_a_Maxent_Model-_The_Nuts_and_Bolts_8-04,concept_vocab_index,vi361,0.03,hypernym
10091,Course2_W4-S1-L6_Maximizing_the_Likelihood_10-29,concept_vocab_index,vi1332,0.04,choices in content
10092,Course1_W8-S2-L5_Features_and_Beam_Search_12-10,concept_vocab_index,vi1789,0.02,extended
10093,Course3_W6-S1-L7_-_Word_Sense_Disambiguation_-_15_slides_20-06,concept_vocab_index,vi497,0.01,modal verb
10095,Course3_W2-S1-L1_-_Parts_of_speech_-_17_slides_15-50,concept_vocab_index,vi1942,0.01,yesno questions
10096,Course1_W2-S1-L7_The_Viterbi_Algorithm_for_HMMs_Part_3_7-33,concept_vocab_index,vi1842,0.02,terminal symbol
10097,Course1_W2-S1-L8_Summary_1-50,concept_vocab_index,vi1740,0.1,tap phonetic
10098,Course2_W1-S2-L4_Word_Normalization_and_Stemming_11-47,concept_vocab_index,vi173,0.03,dotproduct attention
10099,Course3_W8-S1-L1_-_Question_Answering_-_21_slides_21-39,concept_vocab_index,vi497,0.15,modal verb
10100,Course1_W5-S2-L4_IBM_Model_2_11-27,concept_vocab_index,vi378,0.01,ppmi
10101,Course1_W8-S2-L5_Features_and_Beam_Search_12-10,concept_vocab_index,vi435,0.03,relevance maxim 
10102,Course2_W7-S2-L2_Scoring_with_the_Jaccard_Coefficient_5-06,concept_vocab_index,vi1945,0.05,praat
10103,Course2_W4-S3-L2_Using_Patterns_to_Extract_Relations_6-17,concept_vocab_index,vi129,0.04,challenges in mt
10104,Course3_W6-S1-L2_-_Bayes_Theorem_-_8_slides_10-48,concept_vocab_index,vi1003,0.03,log odds ratio
10105,Course3_W2-S1-L7_-_Preprocessing_-_9_slides_11-48,concept_vocab_index,vi675,0.04,language model
10106,Course1_W5-S2-L8_The_EM_Algorithm_for_IBM_Model_2_Part_4_4-52,concept_vocab_index,vi4,0.06,ocr 
10107,Course3_W5-S1-L5_-_Statistical_Parsing_-_29_slides_12-52,concept_vocab_index,vi903,0.02,probability statistics
10108,Course3_W12-S1-L2_-_Coherence_-_19_slides_16-39,concept_vocab_index,vi1168,0.03,constraint grammar
10109,Course2_W8-S1-L4_Word_Similarity-_Distributional_Similarity_I_13-14,concept_vocab_index,vi2029,0.41,forward composition
10110,Course3_W5-S1-L8_-_Alternative_Parsing_Formalisms_-_10_slides_10-03,concept_vocab_index,vi1132,0.02,argumentation mining
10111,Course3_W5-S1-L5_-_Statistical_Parsing_-_29_slides_12-52,concept_vocab_index,vi1520,0.1,retrofitting
10112,Course3_W6-S1-L6_-_Language_Modeling_3-3_-_14_slides_15-06,concept_vocab_index,vi767,0.04,false negatives
10113,Course2_W1-S3-L4_Weighted_Minimum_Edit_Distance_2-47,concept_vocab_index,vi976,0.06,list 
10114,Course2_W2-S1-L1_Introduction_to_N-grams_8-41,concept_vocab_index,vi1376,0.06,timealigned transcription
10115,Course3_W6-S1-L3_-_Language_Modeling_1-3_-_18_slides_19-21,concept_vocab_index,vi1880,0.02,adequacy
10116,Course2_W7-S1-L1_Introduction_to_Information_Retrieval_9-16,concept_vocab_index,vi1073,0.07,itg inversion transduction grammar
10117,Course3_W11-S1-L3_-_Semantics_-_15_slides_07-24,concept_vocab_index,vi1282,0.09,gricean maxims
10118,Course2_W6-S3-L2_Greedy_Transition-Based_Parsing_31-05,concept_vocab_index,vi1372,0.07,zerowidth
10119,Course1_W9-S2-L5_GLMs_for_Parse_Reranking_10-36,concept_vocab_index,vi1098,0.03,conditioned
10120,Course2_W2-S1-L3_Evaluation_and_Perplexity_11-09,concept_vocab_index,vi475,0.03,document ir
10121,Course3_W4-S1-L5_-_The_Penn_Treebank_-_21_slides_17-55,concept_vocab_index,vi173,0.04,dotproduct attention
10122,Course1_W8-S1-L3_Independence_Assumptions_in_Log-linear_Taggers_8-32,concept_vocab_index,vi675,0.01,language model
10123,Course3_W4-S1-L2_-_Parsing_-_22_slides_17-38,concept_vocab_index,vi1025,0.04,bigram count
10124,Course1_W1-S2-L4_Markov_Processes_Part_2_6-28,concept_vocab_index,vi547,0.07,project tdap
10126,Course1_W5-S1-L4_Classical_Approaches_to_MT_Part_1_8-02,concept_vocab_index,vi131,0.03,hindi verbframed
10127,Course2_W4-S1-L3_Feature-Based_Linear_Classifiers_13-34,concept_vocab_index,vi1295,0.03,russian
10128,Course3_W3-S1-L4_-_Dimensionality_Reduction_-_38_slides_23-50,concept_vocab_index,vi0,0.14,inflection 
10129,Course1_W5-S2-L4_IBM_Model_2_11-27,concept_vocab_index,vi131,0.06,hindi verbframed
10130,Course2_W7-S2-L8_Evaluating_Search_Engines_9-02,concept_vocab_index,vi2029,0.01,forward composition
10131,Course3_W11-S1-L1_-_Sentiment_Analysis_-_17_slides_08-49,concept_vocab_index,vi372,0.03,hmm
10132,Course1_W1-S1-L2_Introduction_Part_2_10-28,concept_vocab_index,vi1200,0.4,switchboard corpus
10133,Course3_W7-S1-L7_-_Relation_Extraction_-_28_slides_21-26,concept_vocab_index,vi1783,0.34,truthconditional semantics
10134,Course2_W5-S3-L3_The_Exponential_Problem_in_Parsing_14-30,concept_vocab_index,vi1330,0.04,agent thematic role
10135,Course1_W9-S1-L6_Clusters_in_NE_Recognition_Part_1_11-33,concept_vocab_index,vi675,0.01,language model
10136,Course1_W8-S1-L6_The_Viterbi_Algorithm_for_Log-linear_Taggers_9-37,concept_vocab_index,vi197,1.0,trec
10137,Course1_W8-S1-L3_Independence_Assumptions_in_Log-linear_Taggers_8-32,concept_vocab_index,vi892,0.01,rejection
